title,url
 Essentials of the Java Programming Language: A Hands-On Guide,https://freecomputerbooks.com/Essentials-of-the-Java-Programming-Language-A-Hands-On-Guide.html
 QuickTime for Java: A Developer's Notebook (Chris Adamson),https://freecomputerbooks.com/QuickTime_for_Java%20_A_Developers_Notebook.html
 SCJP: Sun Certified Programmer for Java Platform Study Guide,https://freecomputerbooks.com/scjp-sun-certified-programmer-for-java-platform-study-richard-f-raposa-paperback-cover-art.html
 SCJP Sun Certified Programmer for Java 6 Exam 310-065,https://freecomputerbooks.com/SCJP-Sun-Certified-Programmer-for-Java-6-Exam-310-065.html
 A Programmer's Guide to Java SCJP Certification: A Primer,https://freecomputerbooks.com/A-Programmers-Guide-to-Java-SCJP-Certification-A-Comprehensive-Primer-3rd-Edition.html
 Functional Programming in Java: Java 8 Lambda Expressions,https://freecomputerbooks.tradepub.com/free/w_thep15/?p=w_thep15
 Programming Neural Networks with Encog3 in Java (Jeff Heaton),https://freecomputerbooks.com/Introduction-to-Neural-Networks-for-Java-2nd-Edition.html
 Introduction to Neural Networks with Java (Jeff Heaton),https://freecomputerbooks.com/Introduction-to-Neural-Networks-with-Java.html
 HTTP Programming Recipes for Java Bots (Jeff Heaton),https://freecomputerbooks.com/HTTP-Programming-Recipes-for-Java-Bots.html
 Compiling Scala for the Java Virtual Machine (Michel Schinz),https://freecomputerbooks.com/Compiling-Scala-for-the-Java-Virtual-Machine.html
 Java Testing and Design: From Unit Testing to Automated Web Tests,https://freecomputerbooks.com/Java-Testing-and-Design.html
 J2ME and Gaming (Jason Lam),https://freecomputerbooks.com/J2ME-and-Gaming.html
" Modern Multithreading using Java, C++, and Win32 Programs",https://freecomputerbooks.com/Modern-Multithreading.html
" Complete Java 2 Certification Study Guide, 5th Edition",https://freecomputerbooks.com/Complete-Java-2-Certification-Study-Guide-5th-Edition.html
" 1000 Java Tips (Alexandre Patchine, Dr. Heinz M. Kabutz)",https://freecomputerbooks.com/1000-Java-Tips.html
 Virtual Machine Design and Implementation in C/C++,https://freecomputerbooks.com/Virtual-Machine-Design-and-Implementation-C-Cpp.html
 JNDI API Tutorial: Building Directory-Enabled Java Applications,https://freecomputerbooks.com/JNDI-API-Tutorial.html
 O'Reilly® Beyond Java (Bruce Tate),https://freecomputerbooks.com/Beyond-Java.html
" The Java Enterprise CD Bookshelf, 7 Bestselling Books",https://freecomputerbooks.com/The-Java-Enterprise-CD-Bookshelf.html
" The Java Reference Library Bookshelf, 5 Bestselling Books",https://freecomputerbooks.com/The-Java-Reference-Library-CD-Bookshelf.html
